Id,Employee Id,Scheduled Shift Id,Start Time - Shift,End Time - Shift,Start Time - Break,End Time - Break,Pay Rule ID,Org Id - Sub Shift
520865,2692,533276,2018-03-31T08:00:00,2018-03-31T15:00:00,2018-03-31T11:00:00,2018-03-31T11:30:00,18,393
520866,2189,533246,2018-03-31T08:00:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T12:00:00,4,395
520867,5151,,2018-03-31T08:00:00,2018-03-31T17:30:00,2018-03-31T10:28:00,2018-03-31T11:28:00,18,395
520868,3712,533237,2018-03-31T08:00:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T12:00:00,4,395
520869,4367,533247,2018-03-31T08:00:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,395
521659,4076,534960,2018-03-31T08:00:00,2018-03-31T18:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,2,717
521660,4804,533936,2018-03-31T08:00:00,2018-03-31T14:00:00,2018-03-31T11:00:00,2018-03-31T11:30:00,4,638
521661,4886,534951,2018-03-31T08:00:00,2018-03-31T20:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,4,717
521760,4602,533312,2018-03-31T08:00:00,2018-03-31T17:30:00,2018-03-31T13:00:00,2018-03-31T14:00:00,18,352
525284,4198,534105,2018-03-31T08:00:00,2018-03-31T17:30:00,2018-03-31T13:00:00,2018-03-31T14:00:00,18,926
521657,4939,532350,2018-03-31T08:00:00,2018-03-31T17:00:00,2018-03-31T13:00:00,2018-03-31T14:00:00,18,124
521664,3705,534959,2018-03-31T08:00:00,2018-03-31T15:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,4,717
522166,4559,526444,2018-03-31T08:00:00,2018-03-31T17:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,445
520677,898,,2018-03-31T08:08:00,2018-03-31T17:33:00,2018-03-31T10:38:00,2018-03-31T11:08:00,6,153
520678,2704,534942,2018-03-31T08:15:00,2018-03-31T21:27:00,2018-03-31T12:00:00,2018-03-31T12:30:00,6,714
520680,4508,535057,2018-03-31T08:15:00,2018-03-31T17:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,9,951
520819,1559,534092,2018-03-31T08:15:00,2018-03-31T17:30:00,2018-03-31T13:00:00,2018-03-31T14:00:00,6,923
520679,5013,533913,2018-03-31T08:15:00,2018-03-31T16:30:00,2018-03-31T12:00:00,2018-03-31T13:00:00,4,894
520681,4516,535052,2018-03-31T08:15:00,2018-03-31T17:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,9,951
520682,4574,,2018-03-31T08:15:00,2018-03-31T12:15:00,,,6,249
520684,4637,,2018-03-31T08:15:00,2018-03-31T17:00:00,2018-03-31T10:45:00,2018-03-31T11:45:00,9,951
520701,4709,,2018-03-31T08:15:00,2018-03-31T17:00:00,2018-03-31T10:48:00,2018-03-31T11:48:00,9,1105
520690,4985,537207,2018-03-31T08:30:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T12:00:00,9,1071
520691,5047,537211,2018-03-31T08:30:00,2018-03-31T15:00:00,2018-03-31T13:30:00,2018-03-31T14:00:00,9,1073
520693,3168,533891,2018-03-31T08:30:00,2018-03-31T15:00:00,2018-03-31T11:00:00,2018-03-31T11:30:00,2,36
520741,5144,535161,2018-03-31T08:30:00,2018-03-31T14:00:00,2018-03-31T10:30:00,2018-03-31T11:00:00,18,1017
520742,4140,533340,2018-03-31T08:30:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,352
520687,3862,533901,2018-03-31T08:30:00,2018-03-31T17:30:00,2018-03-31T12:00:00,2018-03-31T13:00:00,4,892
520694,3541,,2018-03-31T08:30:00,2018-03-31T14:00:00,2018-03-31T10:54:00,2018-03-31T11:24:00,4,638
520746,4970,533449,2018-03-31T08:30:00,2018-03-31T15:30:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,1097
520821,4427,535424,2018-03-31T08:30:00,2018-03-31T16:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,4,449
520686,5073,537193,2018-03-31T08:30:00,2018-03-31T17:45:00,2018-03-31T13:00:00,2018-03-31T14:00:00,11,1065
520695,5087,537149,2018-03-31T08:30:00,2018-03-31T13:00:00,,,3,483
520697,4852,,2018-03-31T08:30:00,2018-03-31T18:00:00,2018-03-31T10:56:00,2018-03-31T11:56:00,3,36
520822,4342,535416,2018-03-31T08:30:00,2018-03-31T16:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,4,449
520685,1209,537188,2018-03-31T08:30:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T12:00:00,17,1062
520727,4711,,2018-03-31T08:45:00,2018-03-31T13:30:00,,,9,1105
520707,3171,,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T11:19:00,2018-03-31T11:49:00,18,228
520710,4881,533702,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T10:00:00,2018-03-31T10:30:00,4,116
520724,4162,531233,2018-03-31T09:00:00,2018-03-31T21:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,4,52
520726,4791,537084,2018-03-31T09:00:00,2018-03-31T18:00:00,2018-03-31T10:00:00,2018-03-31T11:00:00,15,959
520826,5041,532737,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T12:30:00,2018-03-31T13:00:00,18,766
520705,4981,537216,2018-03-31T09:00:00,2018-03-31T15:00:00,2018-03-31T11:30:00,2018-03-31T12:00:00,9,1081
520712,4565,536723,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T11:00:00,2018-03-31T11:30:00,2,1089
520730,4259,533552,2018-03-31T09:00:00,2018-03-31T16:30:00,2018-03-31T11:00:00,2018-03-31T11:30:00,3,918
520737,3076,536540,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T10:00:00,2018-03-31T10:30:00,4,116
520704,3710,534063,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T10:00:00,2018-03-31T10:30:00,18,156
520711,4258,533078,2018-03-31T09:00:00,2018-03-31T15:00:00,2018-03-31T14:00:00,2018-03-31T14:30:00,18,188
520720,5014,534974,2018-03-31T09:00:00,2018-03-31T17:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,4,717
520722,5058,533888,2018-03-31T09:00:00,2018-03-31T18:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,36
520729,5070,532924,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,164
520731,3368,,2018-03-31T09:00:00,2018-03-31T18:00:00,2018-03-31T11:29:00,2018-03-31T12:29:00,2,164
520738,5092,537198,2018-03-31T09:00:00,2018-03-31T16:15:00,2018-03-31T11:30:00,2018-03-31T12:00:00,9,1073
520715,4746,533144,2018-03-31T09:00:00,2018-03-31T20:00:00,2018-03-31T12:30:00,2018-03-31T13:30:00,4,204
520716,4943,,2018-03-31T09:00:00,2018-03-31T21:00:00,2018-03-31T11:24:00,2018-03-31T12:24:00,18,52
520718,5074,524465,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T13:00:00,2018-03-31T13:30:00,18,124
520734,2092,,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T11:31:00,2018-03-31T12:01:00,2,132
520735,4262,,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T11:32:00,2018-03-31T12:02:00,18,140
520748,4640,,2018-03-31T09:00:00,2018-03-31T14:00:00,,,18,296
521656,4457,532934,2018-03-31T09:00:00,2018-03-31T18:00:00,2018-03-31T13:00:00,2018-03-31T14:00:00,4,164
521658,4817,532951,2018-03-31T09:00:00,2018-03-31T21:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,4,220
521665,5031,536719,2018-03-31T09:00:00,2018-03-31T17:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,1089
521727,2323,526986,2018-03-31T09:00:00,2018-03-31T17:30:00,2018-03-31T12:00:00,2018-03-31T13:00:00,18,387
522395,5146,533415,2018-03-31T09:00:00,2018-03-31T14:00:00,,,18,296
521666,4776,534983,2018-03-31T09:00:00,2018-03-31T16:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,4,717
521652,3811,533884,2018-03-31T09:00:00,2018-03-31T14:00:00,,,4,36
521653,4927,533879,2018-03-31T09:00:00,2018-03-31T19:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,4,36
521654,4570,531210,2018-03-31T09:00:00,2018-03-31T21:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,52
520740,2852,,2018-03-31T09:15:00,2018-03-31T17:45:00,2018-03-31T11:42:00,2018-03-31T12:42:00,6,33
520743,1075,,2018-03-31T09:30:00,2018-03-31T17:00:00,2018-03-31T11:54:00,2018-03-31T12:54:00,4,250
520744,4365,537118,2018-03-31T09:30:00,2018-03-31T13:30:00,,,4,488
520762,4679,533361,2018-03-31T09:30:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,352
520745,4865,532345,2018-03-31T09:30:00,2018-03-31T15:30:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,124
520747,4819,533079,2018-03-31T09:30:00,2018-03-31T16:00:00,2018-03-31T13:30:00,2018-03-31T14:00:00,18,188
520761,4630,,2018-03-31T09:30:00,2018-03-31T16:00:00,2018-03-31T11:50:00,2018-03-31T12:20:00,4,304
520757,5069,530576,2018-03-31T10:00:00,2018-03-31T17:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,212
520759,4925,536332,2018-03-31T10:00:00,2018-03-31T17:00:00,2018-03-31T10:00:00,2018-03-31T10:30:00,18,878
520774,5143,533359,2018-03-31T10:00:00,2018-03-31T15:00:00,,,18,352
520792,5046,537262,2018-03-31T10:00:00,2018-03-31T17:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,975
520753,4912,534970,2018-03-31T10:00:00,2018-03-31T21:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,18,717
520848,4962,534014,2018-03-31T10:00:00,2018-03-31T15:00:00,,,4,512
520754,3761,,2018-03-31T10:00:00,2018-03-31T17:00:00,2018-03-31T12:26:00,2018-03-31T12:56:00,2,870
520756,4910,532651,2018-03-31T10:00:00,2018-03-31T17:00:00,2018-03-31T11:00:00,2018-03-31T11:30:00,18,140
520845,3176,532744,2018-03-31T10:00:00,2018-03-31T15:00:00,,,18,766
520749,3837,534056,2018-03-31T10:00:00,2018-03-31T15:30:00,2018-03-31T11:00:00,2018-03-31T11:30:00,18,156
520751,4255,533775,2018-03-31T10:00:00,2018-03-31T18:00:00,2018-03-31T13:00:00,2018-03-31T14:00:00,4,172
520752,4337,,2018-03-31T10:00:00,2018-03-31T17:00:00,2018-03-31T12:26:00,2018-03-31T12:56:00,2,132
521655,4811,533266,2018-03-31T10:00:00,2018-03-31T21:00:00,2018-03-31T11:00:00,2018-03-31T12:00:00,18,220
521725,4973,533459,2018-03-31T10:00:00,2018-03-31T17:00:00,2018-03-31T10:00:00,2018-03-31T10:30:00,18,1097
520760,3782,,2018-03-31T10:15:00,2018-03-31T21:00:00,2018-03-31T12:35:00,2018-03-31T13:35:00,18,220
520824,5134,532850,2018-03-31T10:30:00,2018-03-31T17:30:00,2018-03-31T13:00:00,2018-03-31T13:30:00,18,304
520823,4609,533423,2018-03-31T10:30:00,2018-03-31T15:00:00,,,4,296
520765,4294,533084,2018-03-31T10:30:00,2018-03-31T17:30:00,2018-03-31T13:30:00,2018-03-31T14:00:00,4,188
520766,4866,524474,2018-03-31T10:30:00,2018-03-31T17:30:00,2018-03-31T14:00:00,2018-03-31T14:30:00,4,124
520852,4783,,2018-03-31T10:30:00,2018-03-31T14:30:00,,,18,445
520776,3018,533690,2018-03-31T11:00:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T11:30:00,18,116
520791,4185,534993,2018-03-31T11:00:00,2018-03-31T16:00:00,,,2,717
520793,4443,533777,2018-03-31T11:00:00,2018-03-31T13:00:00,,,4,172
520789,4903,,2018-03-31T11:00:00,2018-03-31T15:00:00,,,18,204
520794,4869,,2018-03-31T11:00:00,2018-03-31T18:00:00,2018-03-31T13:27:00,2018-03-31T13:57:00,18,132
520805,5059,534152,2018-03-31T11:00:00,2018-03-31T17:00:00,2018-03-31T11:30:00,2018-03-31T12:00:00,18,28
520812,4673,537085,2018-03-31T11:00:00,2018-03-31T17:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,11,959
520853,2612,533010,2018-03-31T11:00:00,2018-03-31T17:30:00,2018-03-31T13:30:00,2018-03-31T14:00:00,6,907
520855,5172,,2018-03-31T11:00:00,2018-03-31T14:00:00,,,18,910
520772,4827,532664,2018-03-31T11:00:00,2018-03-31T18:00:00,2018-03-31T11:00:00,2018-03-31T11:30:00,18,140
520829,5128,533523,2018-03-31T11:00:00,2018-03-31T17:30:00,2018-03-31T11:00:00,2018-03-31T11:30:00,18,1017
520854,4483,532726,2018-03-31T11:00:00,2018-03-31T15:00:00,,,18,766
520784,4768,,2018-03-31T11:00:00,2018-03-31T16:30:00,2018-03-31T13:22:00,2018-03-31T13:52:00,18,252
520801,4601,533841,2018-03-31T11:00:00,2018-03-31T16:00:00,,,3,212
520815,4731,534943,2018-03-31T11:00:00,2018-03-31T21:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,18,717
520833,5037,537263,2018-03-31T11:00:00,2018-03-31T15:00:00,,,3,975
521640,4719,533347,2018-03-31T11:00:00,2018-03-31T16:00:00,,,4,352
521663,5121,532932,2018-03-31T11:00:00,2018-03-31T17:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,164
521667,5138,534978,2018-03-31T11:00:00,2018-03-31T15:00:00,,,18,717
520842,3759,532844,2018-03-31T11:30:00,2018-03-31T17:30:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,304
520825,2277,533083,2018-03-31T11:45:00,2018-03-31T18:00:00,2018-03-31T13:30:00,2018-03-31T14:00:00,4,188
520827,4287,,2018-03-31T12:00:00,2018-03-31T19:00:00,2018-03-31T14:22:00,2018-03-31T14:52:00,4,132
520859,4660,,2018-03-31T12:00:00,2018-03-31T17:30:00,2018-03-31T14:28:00,2018-03-31T14:58:00,9,983
520828,5148,,2018-03-31T12:00:00,2018-03-31T21:00:00,2018-03-31T14:23:00,2018-03-31T15:23:00,18,52
520830,4882,533909,2018-03-31T12:00:00,2018-03-31T18:00:00,2018-03-31T12:00:00,2018-03-31T12:30:00,18,894
520846,5010,537240,2018-03-31T12:00:00,2018-03-31T17:00:00,,,3,1025
520873,3294,,2018-03-31T12:00:00,2018-03-31T22:00:00,2018-03-31T12:00:00,2018-03-31T13:00:00,6,838
520831,4965,533896,2018-03-31T12:00:00,2018-03-31T17:00:00,,,4,36
520832,4988,537192,2018-03-31T12:00:00,2018-03-31T17:00:00,2018-03-31T14:30:00,2018-03-31T15:00:00,9,1065
520834,5166,,2018-03-31T12:00:00,2018-03-31T21:00:00,2018-03-31T14:28:00,2018-03-31T15:28:00,18,717
520835,4429,532524,2018-03-31T12:00:00,2018-03-31T17:00:00,,,18,92
520860,4349,528071,2018-03-31T12:00:00,2018-03-31T17:00:00,,,4,854
521758,1211,537108,2018-03-31T12:00:00,2018-03-31T16:30:00,,,6,485
520837,4749,534996,2018-03-31T12:15:00,2018-03-31T21:00:00,2018-03-31T16:00:00,2018-03-31T17:00:00,18,717
520838,4996,536946,2018-03-31T12:15:00,2018-03-31T18:00:00,2018-03-31T14:45:00,2018-03-31T15:15:00,9,1057
520840,4964,,2018-03-31T12:30:00,2018-03-31T17:00:00,,,18,252
520841,4714,,2018-03-31T12:30:00,2018-03-31T16:30:00,,,18,132
520839,4430,537146,2018-03-31T12:30:00,2018-03-31T16:30:00,,,4,488
520851,5135,533462,2018-03-31T12:30:00,2018-03-31T17:30:00,,,18,296
520843,2285,537116,2018-03-31T12:45:00,2018-03-31T18:00:00,2018-03-31T14:00:00,2018-03-31T14:30:00,4,488
520844,4859,,2018-03-31T12:45:00,2018-03-31T19:00:00,2018-03-31T15:08:00,2018-03-31T15:38:00,18,870
520871,4443,,2018-03-31T13:00:00,2018-03-31T18:00:00,2018-03-31T14:00:00,2018-03-31T14:30:00,4,172
520847,4618,537151,2018-03-31T13:00:00,2018-03-31T16:00:00,,,4,488
520861,2629,527005,2018-03-31T13:00:00,2018-03-31T17:30:00,,,4,387
520849,4325,532644,2018-03-31T13:00:00,2018-03-31T20:00:00,2018-03-31T13:00:00,2018-03-31T13:30:00,18,140
520850,3611,537140,2018-03-31T13:30:00,2018-03-31T18:00:00,,,4,488
520857,5001,534446,2018-03-31T14:00:00,2018-03-31T22:00:00,,,18,838
520856,5145,534447,2018-03-31T14:00:00,2018-03-31T22:00:00,2018-03-31T18:00:00,2018-03-31T19:00:00,18,838
520858,4830,,2018-03-31T15:00:00,2018-03-31T21:15:00,2018-03-31T17:28:00,2018-03-31T17:58:00,18,717
521662,5066,535001,2018-03-31T16:00:00,2018-03-31T21:00:00,,,18,717
520874,4178,531213,2018-04-01T05:00:00,2018-04-01T16:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,4,52
520875,4606,531217,2018-04-01T05:00:00,2018-04-01T16:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,52
520876,2727,531193,2018-04-01T05:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,6,52
520877,1318,534382,2018-04-01T06:00:00,2018-04-01T16:30:00,2018-04-01T10:15:00,2018-04-01T11:15:00,18,838
520878,1046,532834,2018-04-01T06:30:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,2,304
520879,3447,534386,2018-04-01T06:30:00,2018-04-01T14:00:00,2018-04-01T10:15:00,2018-04-01T11:15:00,18,838
520881,2268,532505,2018-04-01T06:45:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,6,89
386487,3693,406562,2018-04-01T07:00:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,6,395
520880,2837,533413,2018-04-01T07:00:00,2018-04-01T17:00:00,2018-04-01T09:00:00,2018-04-01T10:00:00,18,296
520887,4796,532700,2018-04-01T07:00:00,2018-04-01T14:00:00,2018-04-01T12:00:00,2018-04-01T12:30:00,4,228
520889,2097,524448,2018-04-01T07:00:00,2018-04-01T12:00:00,,,6,121
520888,2882,533310,2018-04-01T07:00:00,2018-04-01T11:00:00,,,6,352
520882,4851,,2018-04-01T07:00:00,2018-04-01T15:30:00,2018-04-01T09:19:00,2018-04-01T10:19:00,18,132
520883,1088,534060,2018-04-01T07:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,4,156
520884,4536,531243,2018-04-01T07:00:00,2018-04-01T18:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,220
520885,3753,533397,2018-04-01T07:00:00,2018-04-01T17:00:00,2018-04-01T09:00:00,2018-04-01T10:00:00,18,296
520890,4834,,2018-04-01T07:00:00,2018-04-01T13:00:00,2018-04-01T09:32:00,2018-04-01T10:02:00,18,172
521025,3229,534287,2018-04-01T07:00:00,2018-04-01T17:00:00,2018-04-01T14:00:00,2018-04-01T15:00:00,6,437
521026,4403,534300,2018-04-01T07:00:00,2018-04-01T17:00:00,2018-04-01T14:00:00,2018-04-01T15:00:00,2,437
521015,1175,533018,2018-04-01T07:00:00,2018-04-01T17:30:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,907
521677,4444,533761,2018-04-01T07:00:00,2018-04-01T13:00:00,2018-04-01T11:00:00,2018-04-01T11:30:00,4,172
521024,883,,2018-04-01T07:03:00,2018-04-01T16:44:00,2018-04-01T09:33:00,2018-04-01T10:03:00,6,416
520891,2940,532907,2018-04-01T07:15:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,6,161
520892,4213,532636,2018-04-01T07:15:00,2018-04-01T14:00:00,2018-04-01T11:00:00,2018-04-01T11:30:00,4,140
475808,3282,,2018-04-01T07:30:00,2018-04-01T18:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,395
520896,3301,532821,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,304
520898,1020,533682,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T10:00:00,2018-04-01T11:00:00,6,114
520903,4970,533450,2018-04-01T07:30:00,2018-04-01T14:30:00,2018-04-01T09:15:00,2018-04-01T09:45:00,18,1097
520895,5077,533519,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T10:30:00,2018-04-01T11:30:00,4,1017
520897,4590,532823,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,304
520904,4785,533514,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T10:30:00,2018-04-01T11:30:00,18,1017
520899,5165,,2018-04-01T07:30:00,2018-04-01T16:00:00,2018-04-01T10:00:00,2018-04-01T11:00:00,9,1049
520900,1523,537246,2018-04-01T07:30:00,2018-04-01T16:15:00,2018-04-01T11:00:00,2018-04-01T12:00:00,6,972
520893,2527,532831,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,304
521033,3988,532092,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T13:00:00,2018-04-01T14:00:00,18,427
521035,937,526982,2018-04-01T07:30:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,6,384
520901,1152,533925,2018-04-01T07:45:00,2018-04-01T13:00:00,2018-04-01T10:15:00,2018-04-01T10:45:00,6,638
517127,4074,535091,2018-04-01T08:00:00,2018-04-01T13:00:00,,,4,717
520171,4448,537897,2018-04-01T08:00:00,2018-04-01T14:30:00,2018-04-01T12:00:00,2018-04-01T12:30:00,18,252
495872,2585,513281,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,6,209
516111,4833,533953,2018-04-01T08:00:00,2018-04-01T14:30:00,2018-04-01T12:00:00,2018-04-01T12:30:00,6,204
408530,3246,428675,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,2,445
520905,4665,537074,2018-04-01T08:00:00,2018-04-01T15:00:00,2018-04-01T09:00:00,2018-04-01T09:30:00,9,959
520912,3874,530588,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,6,212
520914,3432,533551,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,6,915
520921,4645,537282,2018-04-01T08:00:00,2018-04-01T16:30:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,967
520886,4662,537061,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T10:00:00,2018-04-01T11:00:00,16,956
520906,4260,533917,2018-04-01T08:00:00,2018-04-01T17:30:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,894
520911,4838,533461,2018-04-01T08:00:00,2018-04-01T13:00:00,,,18,296
520902,3343,531195,2018-04-01T08:00:00,2018-04-01T19:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,52
520916,2157,530560,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,2,212
520917,1381,533126,2018-04-01T08:00:00,2018-04-01T16:15:00,2018-04-01T14:00:00,2018-04-01T15:00:00,6,201
520918,2722,,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T10:19:00,2018-04-01T11:19:00,18,814
520919,4601,530582,2018-04-01T08:00:00,2018-04-01T15:00:00,2018-04-01T11:00:00,2018-04-01T11:30:00,3,212
520932,5113,532640,2018-04-01T08:00:00,2018-04-01T18:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,140
520933,4972,,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T10:23:00,2018-04-01T11:23:00,18,1097
520894,1327,533307,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,6,349
520907,4993,536959,2018-04-01T08:00:00,2018-04-01T15:30:00,2018-04-01T13:30:00,2018-04-01T14:30:00,9,1057
520908,4982,537225,2018-04-01T08:00:00,2018-04-01T16:00:00,2018-04-01T10:30:00,2018-04-01T11:00:00,9,1078
520909,3757,533759,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T13:00:00,2018-04-01T14:00:00,4,172
520910,4967,533781,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T10:15:00,2018-04-01T11:15:00,4,172
520924,4843,533316,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,352
520925,4454,533701,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T15:00:00,2018-04-01T16:00:00,4,116
520926,3870,533389,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T09:00:00,2018-04-01T10:00:00,6,293
520927,2341,534044,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,6,153
520941,5104,,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T10:24:00,2018-04-01T11:24:00,18,352
520942,3899,537142,2018-04-01T08:00:00,2018-04-01T16:30:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,488
520943,2572,537105,2018-04-01T08:00:00,2018-04-01T16:30:00,2018-04-01T12:00:00,2018-04-01T13:00:00,6,486
520944,3927,,2018-04-01T08:00:00,2018-04-01T13:00:00,,,4,488
520957,873,533049,2018-04-01T08:00:00,2018-04-01T16:30:00,2018-04-01T12:30:00,2018-04-01T13:30:00,6,188
520958,4299,532888,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,84
520959,4308,,2018-04-01T08:00:00,2018-04-01T18:00:00,2018-04-01T10:28:00,2018-04-01T11:28:00,4,870
520960,4429,532525,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,92
520961,4332,536330,2018-04-01T08:00:00,2018-04-01T17:30:00,2018-04-01T11:00:00,2018-04-01T12:00:00,2,878
520974,3329,532626,2018-04-01T08:00:00,2018-04-01T18:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,4,140
520975,5097,534947,2018-04-01T08:00:00,2018-04-01T19:00:00,2018-04-01T14:30:00,2018-04-01T15:30:00,18,717
520976,2892,537252,2018-04-01T08:00:00,2018-04-01T14:00:00,2018-04-01T12:00:00,2018-04-01T12:30:00,6,973
520977,3116,533769,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T13:00:00,2018-04-01T14:00:00,18,172
520991,4363,536333,2018-04-01T08:00:00,2018-04-01T17:30:00,2018-04-01T12:00:00,2018-04-01T13:00:00,4,878
520992,3673,536303,2018-04-01T08:00:00,2018-04-01T17:30:00,2018-04-01T12:00:00,2018-04-01T13:00:00,6,876
520993,3318,533687,2018-04-01T08:00:00,2018-04-01T15:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,4,116
520994,5095,534051,2018-04-01T08:00:00,2018-04-01T16:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,156
521041,4450,533235,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T11:00:00,2018-04-01T12:00:00,18,395
521043,4451,532681,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T14:30:00,2018-04-01T15:30:00,18,519
521060,3568,527004,2018-04-01T08:00:00,2018-04-01T17:00:00,2018-04-01T12:00:00,2018-04-01T13:00:00,18,387
